auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,shortName,longName,firstTradeDateEpochUtc,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,Ticker,All Time High,52 Week High,Breakout Level,Today's High,Today's Open,Current Market Price,Stop Loss,Stop Loss Points,Stop Loss Hit,Entry Price,Exit Price,Profit,Trailing Exit,Trailing Profit
,,,,,86400,2.0,170.22,175.31,174.58,180.96,170.22,175.31,174.58,180.96,,,0.987,,12.150866,9173079.0,9173079.0,11559762.0,14169621.0,14169621.0,175.55,175.54,228919443456.0,46.5,180.96,13.131838,151.44405,124.33582,310062350336.0,-0.02319,861792414.0,1303789952.0,0.59238,0.14345,326339008.0,10.577,16.60017,1711843200.0,1743379200.0,1711843200.0,,-382900000.0,-0.37,14.45,4:1,1716508800.0,17.787,115.424,2.21853,0.18961596,,,INOX WIND LTD,Inox Wind Limited,1428551100,19800000,175.58,165.0,130.0,150.0,155.0,,none,3.0,539200000.0,0.336,2686299904.0,32484700160.0,17432399872.0,148.219,16.82,,1.735,0.30157,0.1541,0.13721,INOXWIND.NS,177.0,180.96,177.0,180.9600067138672,175.30999755859375,175.5800018310547,174.30999755859375,2.69000244140625,No,177.0,175.5800018310547,-1.4199981689453125,175.9600067138672,-1.0399932861328125
3.0,5.0,8.0,7.0,6.0,86400,2.0,1118.3,1124.0,1118.6,1139.9,1118.3,1124.0,1118.6,1139.9,3.0,0.024400001,1.813,13.707549,,6753588.0,6753588.0,12869326.0,12147945.0,12147945.0,1122.1,1122.2,4120923340800.0,593.3,1139.9,0.94100523,982.907,887.77124,4921111347200.0,0.0717,2136168278.0,3324659968.0,0.47926998,0.23567,,221.588,5.0639024,1711843200.0,1743379200.0,1711843200.0,2.219,313990905856.0,81.86,,5:1,1315785600.0,1.124,10.138,,,,,TATA MOTORS LTD.,Tata Motors Limited,662787900,19800000,1122.1,,,,,,none,,592166387712.0,154.522,485433016320.0,1120443695104.0,4379277787136.0,117.15,1143.185,2.217,0.133,0.43827,0.11085,0.06937,TATAMOTORS.NS,1120.5,1139.9,1120.5,1139.9000244140625,1124.0,1122.0999755859375,1119.5,4.5,No,1124.0,1122.0999755859375,-1.9000244140625,1134.9000244140625,10.9000244140625
,,,,,86400,2.0,522.05,530.0,502.05,533.0,522.05,530.0,502.05,533.0,2.5,0.0884,0.644,18.113073,,102679.0,102679.0,95797.0,70188.0,70188.0,511.7,512.6,11510688768.0,288.3,533.0,6.9098034,448.421,433.76675,16313133056.0,0.38035,7529689.0,22455500.0,0.64356005,0.00865,23269100.0,208.346,2.4603305,1711843200.0,1743379200.0,1711843200.0,0.561,633611008.0,28.3,,,,9.793,12.6,0.58605504,0.18961596,2.5,1694736000.0,CSL Finance Limited,CSL Finance Limited,1658375100,19800000,512.6,,,,,,none,,633902976.0,27.815,1294712960.0,5049356800.0,1665848960.0,106.341,75.193,0.454,0.392,0.96753,0.77721,0.78528,CSLFINANCE.NS,529.0,533.0,529.0,533.0,530.0,512.5999755859375,528.0,2.0,Yes,530.0,528.0,-2.0,528.0,-2.0
,,,,,86400,2.0,888.8,899.0,878.0,924.3,888.8,899.0,878.0,924.3,4.0,0.0923,0.749,13.631677,,241017.0,241017.0,480808.0,523934.0,523934.0,885.2,885.65,128790347776.0,350.0,924.3,3.373138,676.168,518.122,139494916096.0,0.24716999,69471283.0,145100992.0,0.51804,0.03973,145419008.0,476.137,1.8600739,1711843200.0,1743379200.0,1711843200.0,-0.164,9429689344.0,64.97,,2:1,1472688000.0,3.654,8.126,1.3870015,0.18961596,4.0,1722470400.0,NAVA LIMITED,Nava Limited,1025495100,19800000,885.65,,,,,,none,,7725051904.0,53.239,17166172160.0,4136558080.0,38181167104.0,4.971,263.136,-0.164,0.048,0.5427,0.44959998,0.32871,NAVA.NS,898.0,924.3,898.0,924.2999877929688,899.0,885.6500244140625,897.0,2.0,Yes,899.0,897.0,-2.0,919.2999877929688,20.29998779296875
6.0,2.0,1.0,1.0,1.0,86400,2.0,1386.2,1390.0,1387.6,1417.0,1386.2,1390.0,1387.6,1417.0,4.5,0.083100006,0.548,25.975092,22.60154,755960.0,755960.0,1540799.0,1558967.0,1558967.0,1408.15,1410.75,824914214912.0,805.65,1417.0,2.8443484,1264.771,1108.6782,815459139584.0,0.10941,280833631.0,585939008.0,0.52035,0.30945,585939008.0,509.339,2.7640727,1711843200.0,1743379200.0,1711843200.0,0.795,31729700864.0,54.2,62.29,2:1,1437350400.0,2.812,13.956,0.68586195,0.18961596,1.5,1708387200.0,AUROBINDO PHARMA,Aurobindo Pharma Limited,821677500,19800000,1407.85,1200.0,790.0,953.0,947.5,1.9,buy,28.0,63288799232.0,108.018,58430001152.0,66476298240.0,290018689024.0,22.27,495.038,0.795,0.171,0.56544995,0.20146999,0.17582001,AUROPHARMA.NS,1409.9000244140625,1417.0,1409.9000244140625,1417.0,1390.0,1407.699951171875,1394.801024169922,15.099000244140598,No,1409.9000244140625,1407.699951171875,-2.2000732421875,1412.0,2.0999755859375
,,,,,86400,2.0,374.05,379.5,370.55,385.0,374.05,379.5,370.55,385.0,,,-0.056,,55.30792,21490253.0,21490253.0,10780654.0,18877748.0,18877748.0,376.45,377.05,117065154560.0,172.55,385.0,2.2898993,259.2712,238.87505,144155328512.0,-0.04447,140418937.0,309896992.0,0.76439005,0.17458001,318791008.0,175.85,2.14501,1711843200.0,1743379200.0,1711843200.0,,-2273400064.0,-7.33,6.82,,,2.82,145.582,0.7044885,0.18961596,1.0,1663632000.0,INDIA CEMENTS,The India Cements Limited,820554300,19800000,377.2,250.0,120.0,171.11,160.0,3.7,underperform,9.0,852499968.0,2.689,990200000.0,26182400000.0,51122401280.0,46.76,164.606,,-0.147,0.43268,0.01937,-0.016180001,INDIACEM.NS,376.8999938964844,385.0,376.8999938964844,385.0,379.5,377.20001220703125,375.8999938964844,3.600006103515625,No,379.5,377.20001220703125,-2.29998779296875,380.0,0.5
,,,,,86400,2.0,550.4,557.0,552.65,564.6,550.4,557.0,552.65,564.6,6.0,0.1475,0.906,20.455217,26.68029,1524096.0,1524096.0,3844411.0,5299652.0,5299652.0,554.95,554.95,352449298432.0,365.0,564.6,1.4086499,505.171,479.401,384557416448.0,0.06882,275449631.0,635100992.0,0.49863997,0.36469,635219008.0,218.897,2.5352106,1711843200.0,1743379200.0,1711843200.0,-0.039,17218660352.0,27.13,20.8,10:1,1187308800.0,1.537,9.462,0.2717191,0.18961596,6.0,1720137600.0,APOLLO TYRES,Apollo Tyres Limited,1009856700,19800000,554.95,330.0,140.0,266.38,276.5,2.1,buy,24.0,14053170176.0,22.127,40642551808.0,49051021312.0,250203602944.0,35.283,393.959,-0.039,0.017,0.43619,0.16244,0.108459994,APOLLOTYRE.NS,558.5,564.6,558.5,564.5999755859375,557.0,554.9500122070312,556.0,2.5,Yes,558.5,556.0,-2.5,559.5999755859375,1.0999755859375
1.0,10.0,7.0,7.0,10.0,86400,2.0,444.85,448.9,441.1,449.0,444.85,448.9,441.1,449.0,,,0.251,19.850578,21.092417,2835720.0,2835720.0,33414498.0,26433601.0,26433601.0,445.05,445.2,1199356248064.0,157.35,449.0,4.1934657,368.264,274.348,1402864402432.0,0.21104999,1317909636.0,2693969920.0,0.51068,0.25191,2694880000.0,100.387,4.433343,1711843200.0,1743379200.0,1711843200.0,0.324,60361998336.0,22.42,21.1,,,4.905,9.547,1.5863373,0.18961596,11.0,1652400000.0,INDUS TOWERS LIMITED,Indus Towers Limited,1356666300,19800000,445.05,400.0,180.0,258.44,250.0,2.6,hold,25.0,631000000.0,0.234,146939002880.0,205310001152.0,286005985280.0,75.932,106.135,0.326,0.065,0.53388,0.51376,0.35285,INDUSTOWER.NS,447.3500061035156,449.0,447.3500061035156,449.0,448.8999938964844,445.1499938964844,446.3500061035156,2.54998779296875,Yes,448.8999938964844,446.3500061035156,-2.54998779296875,446.3500061035156,-2.54998779296875
,,,,,86400,2.0,249.42,265.0,249.55,273.5,249.42,265.0,249.55,273.5,,,0.233,36.399445,,32526.0,32526.0,38429.0,194745.0,194745.0,262.85,260.89,4737278464.0,116.0,273.5,0.8124421,193.8914,174.0531,7284456448.0,0.0223,3982469.0,18048700.0,0.76868,,18050900.0,71.615,3.6645956,1711843200.0,1743379200.0,1711843200.0,-0.161,130033000.0,7.21,,,,1.249,15.01,0.88954544,0.18961596,,,Manomay Tex India Ltd,Manomay Tex India Limited,1674013500,19800000,262.44,,,,,,none,,207187008.0,11.502,485292992.0,2998868992.0,5830912000.0,232.473,322.861,-0.307,0.098,0.35952,0.083229996,0.06183,MANOMAY.NS,257.0,273.5,257.0,273.5,265.0,262.44000244140625,256.0,9.0,No,265.0,262.44000244140625,-2.55999755859375,268.5,3.5
,,,,,86400,2.0,541.55,549.85,549.0,565.95,541.55,549.85,549.0,565.95,2.2,0.19489999,0.859,45.608444,55.150154,112615.0,112615.0,387371.0,194523.0,194523.0,550.35,551.0,76341288960.0,353.75,565.95,2.6362262,491.794,420.7775,75786969088.0,0.05776,68440844.0,138460992.0,0.48568,0.20218,138563008.0,98.335,5.6027865,1711843200.0,1743379200.0,1711843200.0,0.442,1672700032.0,12.08,9.99,5:1,1268870400.0,2.617,23.465,0.2914034,0.18961596,1.1,1708905600.0,SUPRAJIT ENG LTD,Suprajit Engineering Limited,1108698300,19800000,550.95,350.0,235.0,301.14,314.0,2.6,hold,7.0,6311989760.0,45.566,3229799936.0,7080970240.0,28958550016.0,51.982,209.135,0.439,0.12,0.41356,0.11153,0.08541001,SUPRAJIT.NS,553.7000122070312,565.95,553.7000122070312,565.9500122070312,549.8499755859375,550.9500122070312,548.8499755859375,4.85003662109375,No,553.7000122070312,550.9500122070312,-2.75,560.9500122070312,7.25
,,,,,86400,2.0,247.49,262.0,255.1,272.35,247.49,262.0,255.1,272.35,0.5,0.105900005,0.61,54.744186,,373222.0,373222.0,73179.0,114538.0,114538.0,258.63,258.91,23832862720.0,142.0,272.35,5.839865,216.8124,206.5596,23637764096.0,0.122559994,20893107.0,92040096.0,0.77655,2.0000001e-05,,41.033,6.3105307,1711843200.0,1743379200.0,1719705600.0,0.357,500160000.0,4.73,,,,5.792,39.649,,,,,THEMIS MEDICARE LT,Themis Medicare Limited,1175485500,19800000,258.94,,,,,,none,,99250000.0,1.078,596174272.0,958017024.0,4081063936.0,25.367,44.313,0.358,0.273,0.62982,0.14608,0.21765,THEMISMED.NS,259.8999938964844,272.35,259.8999938964844,272.3500061035156,262.0,258.94000244140625,258.8999938964844,3.100006103515625,No,262.0,258.94000244140625,-3.05999755859375,267.3500061035156,5.350006103515625
,,,,,86400,2.0,563.1,563.1,562.05,571.95,563.1,563.1,562.05,571.95,1.5,0.089700006,0.359,33.67823,,435541.0,435541.0,1766321.0,1468334.0,1468334.0,563.55,563.55,136562450432.0,287.7,571.95,3.0304332,481.163,426.544,145817468928.0,0.089940004,141732378.0,242368992.0,0.43633997,0.31219998,242519008.0,133.084,4.231162,1711843200.0,1743379200.0,1711843200.0,0.084,4053100032.0,16.72,,10:1,1427068800.0,3.236,17.198,0.7417259,0.18961596,1.5,1722297600.0,GRANULES INDIA,Granules India Limited,1119239100,19800000,563.1,,,,,,none,,3811000064.0,15.724,8478640128.0,13150640128.0,45063671808.0,40.77,186.052,0.089,-0.017,0.52717996,0.18815,0.1758,GRANULES.NS,566.6500244140625,571.95,566.6500244140625,571.9500122070312,563.0999755859375,563.0999755859375,562.0999755859375,4.550048828125,No,566.6500244140625,563.0999755859375,-3.550048828125,566.9500122070312,0.29998779296875
,,,,,86400,2.0,256.27,258.6,257.2,265.9,256.27,258.6,257.2,265.9,3.5,0.4768,1.059,35.360165,23.49864,1569593.0,1569593.0,3231173.0,3598990.0,3598990.0,259.2,259.35,178482905088.0,140.6,265.9,2.8168561,216.021,196.18726,189623762944.0,0.08124,301917523.0,688000000.0,0.56118,0.2524,688617984.0,53.815,4.816315,1711843200.0,1743379200.0,1711843200.0,-0.055,5147290112.0,7.33,11.03,,,2.993,23.761,0.77349484,0.18961596,3.5,1708041600.0,FIRSTSOURCE SOLUTI,Firstsource Solutions Limited,1172115900,19800000,259.19,300.0,220.0,248.3,244.0,1.9,buy,10.0,2081010048.0,3.026,7980630016.0,15486119936.0,63362449408.0,41.845,92.594,-0.057,0.073,0.37234002,0.12595001,0.10955,FSL.NS,262.79998779296875,265.9,262.79998779296875,265.8999938964844,258.6000061035156,259.19000244140625,259.17198791503904,3.6279998779297102,No,262.79998779296875,259.19000244140625,-3.6099853515625,260.8999938964844,-1.899993896484375
,,,,,86400,2.0,365.6,383.85,370.0,383.85,365.6,383.85,370.0,383.85,0.75,0.20889999,0.749,105.09777,,1966978.0,1966978.0,1023718.0,907624.0,907624.0,376.15,376.7,114365693952.0,172.0,383.85,9.525851,330.121,274.792,96218939392.0,0.07219,62050701.0,303755008.0,0.71436995,0.06593,303961984.0,58.068,6.479472,1711843200.0,1743379200.0,1711843200.0,,866649984.0,3.58,,10:1,1287705600.0,8.014,71.313,0.99563324,0.18961596,0.75,1695254400.0,GENUS POWER INFRA,Genus Power Infrastructures Limited,1120794300,19800000,376.25,,,,,,none,,8565096960.0,31.661,1349250944.0,5879489024.0,12005824512.0,37.428,50.01,,1.076,0.40242,0.11238,0.11509,GENUSPOWER.NS,381.0,383.85,381.0,383.8500061035156,383.8500061035156,376.25,380.0,3.850006103515625,Yes,383.8500061035156,380.0,-3.850006103515625,380.0,-3.850006103515625
,,,,,86400,2.0,147.86,150.8,141.99,152.59,147.86,150.8,141.99,152.59,,,1.592,,7.3922477,454435.0,454435.0,405142.0,455986.0,455986.0,142.81,143.03,31275550720.0,60.75,152.59,267.4747,110.445,100.29525,29852801024.0,,58934422.0,218074000.0,0.71765,0.04147,218648992.0,12.383,11.551319,1711843200.0,1743379200.0,1711843200.0,,-1050763008.0,-4.82,19.35,10:5,1174608000.0,255.307,-23.231,1.321193,0.18961596,1.381944,1550102400.0,SUVEN LIFE SCIENCE,Suven Life Sciences Limited,1066967100,19800000,143.04,,,,,1.0,strong_buy,,2398674944.0,10.999,-1285037952.0,7097000.0,116929000.0,0.263,0.536,,-0.106,0.9295,,-13.24078,SUVEN.NS,147.86000061035156,152.59,147.86000061035156,152.58999633789062,150.8000030517578,143.0399932861328,146.86000061035156,3.94000244140625,Yes,150.8000030517578,146.86000061035156,-3.94000244140625,147.58999633789062,-3.2100067138671875
,,,,,86400,2.0,211.86,222.45,215.0,222.45,211.86,222.45,215.0,222.45,,,0.494,12.936649,,329828.0,329828.0,154410.0,282240.0,282240.0,218.17,218.87,7173136384.0,49.0,222.45,1.2460938,164.1334,140.35385,8037344768.0,0.09721,15058426.0,32745500.0,0.53756,0.023510002,,8.54,25.58548,1711843200.0,1743379200.0,1711843200.0,32.12,559563008.0,16.89,,,,1.396,11.482,,,,,WANBURY LTD,Wanbury Limited,1170042300,19800000,218.5,,,,,,none,,58971000.0,1.802,700022016.0,1164845952.0,5756497920.0,416.889,175.916,31.516,0.048,0.47428,0.12161,0.10677,WANBURY.NS,211.86000061035156,222.45,211.86000061035156,222.4499969482422,222.4499969482422,218.5,210.86000061035156,11.589996337890625,No,222.4499969482422,218.5,-3.9499969482421875,217.4499969482422,-5.0
,,,,,86400,2.0,310.4,317.0,307.35,317.7,310.4,317.0,307.35,317.7,2.0,,,35.0226,,346199.0,346199.0,186565.0,381037.0,381037.0,309.95,310.0,15670638592.0,227.65,317.7,4.726969,272.017,273.0905,14220758016.0,0.11983,17089629.0,50477200.0,0.69606,0.1393,50558600.0,47.813,6.482547,1711843200.0,1743379200.0,1711843200.0,0.27,397248000.0,8.85,,,,4.29,20.197,0.18202591,0.18961596,2.0,1723161600.0,R K SWAMY LTD,,1710215100,19800000,309.95,,,,,,none,,1775101056.0,35.166,704091008.0,327673984.0,3315155968.0,13.577,73.939,0.259,0.43,0.34373,0.21239,0.29977,RKSWAMY.NS,313.8999938964844,317.7,313.8999938964844,317.70001220703125,317.0,309.95001220703125,312.8999938964844,4.100006103515625,Yes,317.0,312.8999938964844,-4.100006103515625,312.8999938964844,-4.100006103515625
,,,,,86400,2.0,760.3,779.0,763.25,799.15,760.3,779.0,763.25,799.15,34.0,0.89589995,1.08,20.413813,,709710.0,709710.0,199031.0,433034.0,433034.0,773.75,774.85,55420358656.0,327.25,799.15,2.0018694,649.697,618.80774,57972903936.0,0.09803,20843514.0,71518600.0,0.68797,0.0080699995,71556304.0,147.019,5.268027,1711843200.0,1743379200.0,1711843200.0,0.336,2713999872.0,37.94,,5:1,1195776000.0,2.094,13.727,1.1477401,0.18961596,20.0,1708041600.0,BANCO PRODUCTS,Banco Products (India) Limited,1166759100,19800000,774.5,,,,,,none,,634600000.0,8.873,4223200000.0,4229700096.0,27684300800.0,40.225,387.111,0.335,0.188,0.42129,0.15255,0.11842,BANCOINDIA.NS,769.0,799.15,769.0,799.1500244140625,779.0,774.5,768.0,11.0,No,779.0,774.5,-4.5,794.1500244140625,15.1500244140625
,,,,,86400,2.0,908.8,917.0,897.05,927.7,908.8,917.0,897.05,927.7,1.25,0.13159999,-0.066,95.06814,21.645584,236569.0,236569.0,244840.0,254700.0,254700.0,905.8,906.9,75106066432.0,415.0,927.7,20.129253,843.976,627.70123,71109541888.0,0.20118,23287024.0,82811696.0,0.71167,0.10972,82835104.0,81.183,11.171674,1711843200.0,1743379200.0,1711843200.0,0.326,750640000.0,9.54,41.9,,,19.058,75.025,1.0155244,0.18961596,1.25,1718841600.0,eMudhra Limited,eMudhra Limited,1654055100,19800000,906.95,832.0,832.0,832.0,832.0,2.0,buy,1.0,2492879872.0,30.837,947809984.0,76410000.0,3731190016.0,1.154,48.411,0.252,0.298,0.45174,0.25402,0.27397,EMUDHRA.NS,921.0,927.7,921.0,927.7000122070312,917.0,906.9500122070312,916.0,5.0,Yes,921.0,916.0,-5.0,922.7000122070312,1.70001220703125
,,,,,86400,2.0,1334.65,1349.0,1331.3,1364.9,1334.65,1349.0,1331.3,1364.9,5.0,0.1228,0.539,17.645575,33.04216,390734.0,390734.0,985373.0,1416429.0,1416429.0,1361.0,1361.95,244243349504.0,724.2,1364.9,5.918325,1153.13,955.906,224355106816.0,0.3364,80370468.0,179110000.0,0.51418,0.16252,179220000.0,326.671,4.1743836,1711843200.0,1743379200.0,1711843200.0,0.401,13882999808.0,77.28,41.27,5:1,1448496000.0,5.436,11.937,0.6003957,0.18961596,1.25,1708905600.0,NATCO PHARMA LTD,NATCO Pharma Limited,820467900,19800000,1363.65,1310.0,813.0,1048.43,1042.5,2.7,hold,14.0,18492000256.0,103.207,18794999808.0,3712000000.0,41268998144.0,6.342,229.903,0.427,0.188,0.82636,0.45543,0.41355,NATCOPHARM.NS,1339.800048828125,1364.9,1339.800048828125,1349.0,1334.699951171875,1334.6500244140625,1333.699951171875,6.10009765625,No,1339.800048828125,1334.6500244140625,-5.1500244140625,1344.0,4.199951171875
3.0,7.0,3.0,5.0,3.0,86400,2.0,396.3,404.0,393.05,408.3,396.3,404.0,393.05,408.3,13.0,0.4161,0.446,19.377756,16.302555,16372544.0,16372544.0,18850108.0,23967133.0,23967133.0,395.9,395.95,3836967124992.0,209.65,408.3,2.0859163,370.743,328.08276,6186115530752.0,0.116409995,4548477459.0,9696669696.0,0.52676,0.40570998,9701560320.0,165.692,2.3869588,1711843200.0,1743379200.0,1719705600.0,0.123,214127902720.0,20.41,24.26,6:5,1552953600.0,3.363,11.824,0.814976,0.18961596,3.25,1707177600.0,NTPC LTD,NTPC Limited,1099626300,19800000,395.5,495.0,258.0,403.0,414.0,1.9,buy,23.0,68973395968.0,7.119,523175460864.0,2371309797376.0,1839463661568.0,143.609,189.673,0.123,0.126,0.41534,0.28441998,0.20222999,NTPC.NS,399.5,408.3,399.5,408.29998779296875,404.0,395.5,398.5,5.5,Yes,404.0,398.5,-5.5,403.29998779296875,-0.70001220703125
,,,,,86400,2.0,537.25,561.4,540.7,565.0,537.25,561.4,540.7,565.0,0.73,0.0616,0.563,68.49569,,2078373.0,2078373.0,1938064.0,2308487.0,2308487.0,555.5,555.8,189920460800.0,181.3,565.0,12.803944,442.939,344.65125,187185856512.0,0.17928,111582885.0,341891008.0,0.66440004,0.12376001,342024000.0,106.945,5.1942587,1711843200.0,1743379200.0,1711843200.0,0.763,2659261952.0,8.11,,5:1,1191801600.0,12.62,56.075,1.6642697,0.18961596,0.73,1720742400.0,ANANT RAJ LTD,Anant Raj Limited,1159328700,19800000,555.5,,,,,,none,,3050124032.0,8.921,3338134016.0,6273383936.0,14832965632.0,17.026,45.279,0.64,0.58,0.26896998,0.22504999,0.22489999,ANANTRAJ.NS,551.2005177055221,565.0,551.2005177055221,565.0,561.4000244140625,555.5,550.2005177055221,11.199506708540412,No,561.4000244140625,555.5,-5.9000244140625,560.0,-1.4000244140625
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MADHUSUDAN.NS,0P0001RM7U,32000",,1695699900,19800000,,,,,,,,,,,,,,,,,,,,,MADHUSUDAN.NS,200.0,0.0,200.0,207.8000030517578,205.0,196.25,199.0,6.0,Yes,205.0,199.0,-6.0,202.8000030517578,-2.1999969482421875
,,,,,86400,2.0,1676.65,1698.0,1675.05,1702.8,1676.65,1698.0,1675.05,1702.8,2.5,0.18020001,0.625,101.74699,65.18719,628439.0,628439.0,2029685.0,1995851.0,1995851.0,1688.75,1688.75,2194771017728.0,795.5,1702.8,13.328364,1564.904,1354.3812,2229867905024.0,0.13142,465017709.0,1299449984.0,0.6291,0.19558,,53.39,31.635138,1703980800.0,1735603200.0,1711843200.0,0.252,21641209856.0,16.6,25.91,3:2,1623283200.0,13.542,56.474,,,,,VARUN BEVERAGES,Varun Beverages Limited,1478576700,19800000,1689.0,1977.0,910.0,1590.59,1650.0,1.8,buy,17.0,4572369920.0,3.519,39484547072.0,54313099264.0,164669194240.0,76.663,126.813,0.252,0.109,0.54814,0.23978001,0.18559,VBL.NS,1693.0,1702.8,1693.0,1702.800048828125,1698.0,1689.0,1692.0,6.0,Yes,1698.0,1692.0,-6.0,1697.800048828125,-0.199951171875
,,,,,86400,2.0,705.75,702.05,698.55,746.95,705.75,702.05,698.55,746.95,,,0.2,39.782017,,210408.0,210408.0,137288.0,351100.0,351100.0,729.45,730.3,22652848128.0,440.05,746.95,1.964368,600.884,592.0278,23095199744.0,0.049250003,6399957.0,30959000.0,0.69997,0.091730006,31031300.0,166.336,4.388707,1711843200.0,1743379200.0,1711843200.0,-0.027,567995008.0,18.35,,,,2.003,16.664,0.21828067,0.18961596,,,Hariom Pipe Industries L,Hariom Pipe Industries Limited,1649821500,19800000,730.0,,,,,,none,,317896992.0,11.393,1385943040.0,3721028096.0,11531876352.0,80.174,412.958,-0.198,0.316,0.17157,0.120179996,0.097849995,HARIOMPIPE.NS,742.7000122070312,746.95,742.7000122070312,746.9500122070312,702.0499877929688,730.0,734.2730120849609,8.427000122070353,Yes,742.7000122070312,734.2730120849609,-8.427000122070353,741.9500122070312,-0.75
,,,,,86400,2.0,1884.7,1896.65,1880.05,1958.0,1884.7,1896.65,1880.05,1958.0,10.13,0.2905,-0.014,55.19788,,177921.0,177921.0,196765.0,119882.0,119882.0,1924.9,1926.85,298904059904.0,1196.975,1958.0,8.488096,1785.798,1659.4127,288437174272.0,0.15693,70325758.0,155212992.0,0.54174,0.23771,155295008.0,190.471,10.105213,1711843200.0,1743379200.0,1711843200.0,0.44,5526300160.0,34.87,,2:1,1694995200.0,8.191,30.877,0.5070969,0.18961596,5.5,1708041600.0,J.B.CHEMICALS & PH,J. B. Chemicals & Pharmaceuticals Limited,1025495100,19800000,1924.75,,,,,,none,,4601900032.0,29.984,9341599744.0,3776600064.0,35214499840.0,12.919,227.231,0.44,0.13,0.66433,0.26528,0.18263,JBCHEPHARM.NS,1933.588806926191,1958.0,1933.588806926191,1958.0,1896.6500244140625,1924.75,1913.252918856929,20.335888069261955,No,1933.588806926191,1924.75,-8.838806926190955,1953.0,19.411193073809045
,,,,,86400,2.0,774.75,797.0,785.55,833.0,774.75,797.0,785.55,833.0,,,,50.613926,,1604400.0,1604400.0,769967.0,490239.0,490239.0,799.5,800.4,137030991872.0,368.15,833.0,14.87829,730.023,623.05676,129021263872.0,0.29396,95027143.0,171352992.0,0.14064,0.7076,171396992.0,66.803,11.971019,1711843200.0,1743379200.0,1719705600.0,0.569,2707450112.0,15.8,,,,14.009,30.117,1.0081649,0.18961596,,,Kfin Technologies Limited,KFin Technologies Limited,1672285500,19800000,799.7,,,,,,none,,3974850048.0,23.24,4283952384.0,486609984.0,9210130432.0,4.265,54.0,0.57,0.315,0.63092,0.46513,0.37847,KFINTECH.NS,822.0,833.0,822.0,833.0,797.0,799.7000122070312,812.78,9.220000000000027,Yes,822.0,812.78,-9.220000000000027,828.0,6.0
,,,,,86400,2.0,1846.1,1850.0,1809.5,1868.3,1846.1,1850.0,1809.5,1868.3,28.0,0.23110001,0.674,15.133361,32.70837,246887.0,246887.0,793526.0,729802.0,729802.0,1832.2,1833.5,181025144832.0,970.55,1868.3,2.8205543,1524.997,1346.2605,169368158208.0,0.18646999,46918457.0,98777800.0,0.42501,0.34487998,98777800.0,519.357,3.5286903,1711843200.0,1743379200.0,1719705600.0,-0.216,11967500288.0,121.1,56.03,,,2.639,9.682,0.6508093,0.18961596,12.0,1707091200.0,MAHANAGAR GAS LTD,Mahanagar Gas Limited,1467344700,19800000,1832.65,1259.0,822.0,1015.74,993.0,2.1,buy,19.0,14448799744.0,146.276,17493624832.0,1414300032.0,64180699136.0,2.754,649.669,-0.216,0.083,0.4069,0.27257,0.21219,MGL.NS,1858.3499755859375,1868.3,1858.3499755859375,1868.300048828125,1850.0,1832.6500244140625,1849.0,9.3499755859375,Yes,1858.3499755859375,1849.0,-9.3499755859375,1863.300048828125,4.9500732421875
