auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,shortName,longName,firstTradeDateEpochUtc,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,Ticker,All Time High,52 Week High,Breakout Level,Today's High,Today's Open,Current Market Price,Stop Loss,Stop Loss Points,Stop Loss Hit,Entry Price,Exit Price,Profit,Trailing Exit,Trailing Profit,50 Day MA,200 Day MA
,,,,,86400,2.0,78.19,79.75,79.75,79.75,78.19,79.75,79.75,79.75,2.5,,0.644,2.6028068,,383.0,383.0,9112.0,6982.0,6982.0,,,845836480.0,17.7,81.1,0.5784668,61.9748,43.0532,781123008.0,0.40619,2753415.0,10500000.0,0.64298,,10606100.0,50.73,1.5720481,1711843200.0,1743379200.0,1719705600.0,,593934976.0,30.64,,,,0.534,1.243,2.7591345,0.18961596,2.5,1721952000.0,21ST CENTURY MANAG,Twentyfirst Century Management Services Limited,1515642300,19800000,79.75,,,,,,none,,39872000.0,3.797,628323520.0,,1462204032.0,,139.289,,107.03,0.44599,0.42971,0.24937999,21STCENMGM.NS,78.53873443603516,81.1,78.53873443603516,79.75,79.75,79.75,77.53873443603516,2.2112655639648438,No,79.75,79.75,0.0,77.53873443603516,-2.2112655639648438,60.09115013122559,41.18896893501282
,,,,,86400,2.0,205.24,215.5,215.5,215.5,205.24,215.5,215.5,215.5,0.5,0.105500005,0.861,45.464138,,99652.0,99652.0,461717.0,192266.0,192266.0,,,20753469440.0,50.85,215.5,1.8632627,155.0672,135.61055,21532205056.0,0.042340003,30940225.0,96303800.0,0.69276,0.044060003,100207000.0,71.291,3.022822,1711843200.0,1743379200.0,1711843200.0,-0.602,471590016.0,4.74,,,,1.933,24.108,2.8908057,0.18961596,0.5,1695340800.0,OM INFRA LIMITED,Om Infra Limited,1308282300,19800000,215.5,,,,,,none,,822859008.0,8.11,893166976.0,1075399040.0,11138241536.0,13.985,111.952,-0.455,-0.147,0.55169,0.08019,0.08137,OMINFRAL.NS,205.24000549316406,215.5,205.24000549316406,215.5,215.5,215.5,204.24000549316406,11.259994506835938,No,215.5,215.5,0.0,210.5,-5.0,156.03280075073243,133.22744998931884
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GOLDKART.NS,0P0001IHZO,2500",,1572925500,19800000,,,,,,,,,,,,,,,,,,,,,GOLDKART.NS,132.1999969482422,0.0,132.1999969482422,138.10000610351562,138.10000610351562,138.10000610351562,131.1999969482422,6.9000091552734375,No,138.10000610351562,138.10000610351562,0.0,133.10000610351562,-5.0,100.48600006103516,84.63049968719483
,,,,,86400,2.0,1624.7,1632.2,1632.2,1688.7,1624.7,1632.2,1632.2,1688.7,6.0,0.1076,0.46,30.175848,29.696272,830877.0,830877.0,509069.0,580942.0,580942.0,1681.05,1682.0,494951202816.0,981.25,1688.7,2.2438228,1488.559,1229.327,465721098240.0,0.07445,116661326.0,294271008.0,0.6031,0.24402,294316000.0,320.173,5.252473,1711843200.0,1743379200.0,1711843200.0,-0.35,16421900288.0,55.73,56.63,2:1,1293062400.0,2.111,19.391,0.5782213,0.18961596,6.0,1721952000.0,COROMANDEL INTL,Coromandel International Limited,1029123900,19800000,1681.7,1150.0,830.0,1003.62,1000.0,1.7,buy,13.0,17477199872.0,59.403,24017700864.0,4921200128.0,220583903232.0,5.209,749.548,-0.349,-0.285,0.24822001,0.10888,0.065359995,COROMANDEL.NS,1682.222025522428,1688.7,1682.222025522428,1688.699951171875,1632.199951171875,1682.0,1664.3998052672039,17.822220255224238,No,1682.222025522428,1682.0,-0.2220255224281118,1683.699951171875,1.4779256494468882,1480.0822338867188,1223.0741094970704
,,,,,86400,2.0,246.1,249.99,249.99,265.9,246.1,249.99,249.99,265.9,,,0.869,112.978165,,534704.0,534704.0,295234.0,620395.0,620395.0,258.79,259.25,,118.55,265.9,,189.987,176.4945,36348829696.0,0.05593,24046529.0,,0.40249002,0.01265,,33.001,7.8397627,1711843200.0,1743379200.0,1711843200.0,0.338,491406016.0,2.29,,10:1,1632355200.0,4.137,29.173,0.9886869,0.18961596,0.45,1720137600.0,ARTEMIS MEDICARE,Artemis Medicare Services Limited,1579837500,19800000,258.72,,,,,,none,,612051968.0,4.47,1245955968.0,3202587904.0,8785742848.0,70.436,64.71,0.335,0.153,0.20211,0.14182,0.124239996,ARTEMISMED.NS,259.6499938964844,265.9,259.6499938964844,265.8999938964844,249.99000549316406,258.7200012207031,256.05349395751955,3.5964999389648256,No,259.6499938964844,258.7200012207031,-0.92999267578125,260.8999938964844,1.25,191.0264828491211,176.16485290527345
,,,,,86400,2.0,2508.0,2529.0,2465.75,2539.95,2508.0,2529.0,2465.75,2539.95,8.0,0.22540002,0.404,69.81185,,698898.0,698898.0,1062916.0,679075.0,679075.0,2485.95,2486.0,1181066330112.0,1317.0,2539.95,3.010618,2372.331,2079.0962,1433412435968.0,0.04299,229467076.0,475087008.0,0.50609,0.31013,475116000.0,142.785,17.410791,1711843200.0,1743379200.0,1711843200.0,0.151,16863699968.0,35.61,,2:1,1283904000.0,3.654,27.245,0.82174766,0.18961596,8.0,1710806400.0,TVS MOTOR CO,TVS Motor Company Limited,965187900,19800000,2486.0,,,,,,none,,25439000576.0,53.546,52612800512.0,260057006080.0,392300298240.0,346.23,825.744,0.153,0.224,0.3728,0.13411,0.116280004,TVSMOTOR.NS,2528.800048828125,2539.95,2528.800048828125,2539.949951171875,2529.0,2486.0,2527.800048828125,1.199951171875,Yes,2529.0,2527.800048828125,-1.199951171875,2534.949951171875,5.949951171875,2365.423994140625,2039.8394024658203
,,,,,86400,2.0,563.1,563.1,560.65,571.95,563.1,563.1,560.65,571.95,1.5,0.089700006,0.359,33.80981,,993438.0,993438.0,1766321.0,1468334.0,1468334.0,565.45,565.7,137095995392.0,287.7,571.95,3.042273,481.163,426.544,145817468928.0,0.089940004,141732378.0,242368992.0,0.43633997,0.31219998,242519008.0,133.084,4.247693,1711843200.0,1743379200.0,1711843200.0,0.084,4053100032.0,16.72,,10:1,1427068800.0,3.236,17.198,0.7417259,0.18961596,1.5,1722297600.0,GRANULES INDIA,Granules India Limited,1119239100,19800000,565.3,,,,,,none,,3811000064.0,15.724,8478640128.0,13150640128.0,45063671808.0,40.77,186.052,0.089,-0.017,0.52717996,0.18815,0.1758,GRANULES.NS,566.6500244140625,571.95,566.6500244140625,571.9500122070312,563.0999755859375,565.2999877929688,562.0999755859375,4.550048828125,No,566.6500244140625,565.2999877929688,-1.35003662109375,566.9500122070312,0.29998779296875,480.81599975585937,423.07700088500974
,,,,,86400,2.0,888.8,899.0,878.0,924.3,888.8,899.0,878.0,924.3,4.0,0.0923,0.749,13.709404,,338529.0,338529.0,480808.0,523934.0,523934.0,890.6,890.3,129524711424.0,350.0,924.3,3.3923717,676.168,518.122,139494916096.0,0.24716999,69471283.0,145100992.0,0.51804,0.03973,145419008.0,476.137,1.8706801,1711843200.0,1743379200.0,1711843200.0,-0.164,9429689344.0,64.97,,2:1,1472688000.0,3.654,8.126,1.3870015,0.18961596,4.0,1722470400.0,NAVA LIMITED,Nava Limited,1025495100,19800000,890.7,,,,,,none,,7725051904.0,53.239,17166172160.0,4136558080.0,38181167104.0,4.971,263.136,-0.164,0.048,0.5427,0.44959998,0.32871,NAVA.NS,898.0,924.3,898.0,924.2999877929688,899.0,890.5999755859375,897.0,2.0,Yes,899.0,897.0,-2.0,919.2999877929688,20.29998779296875,674.8189978027344,515.4489993286132
,,,,,86400,2.0,522.05,530.0,502.05,533.0,522.05,530.0,502.05,533.0,2.5,0.0884,0.644,17.853357,,130804.0,130804.0,95797.0,70188.0,70188.0,503.85,504.5,11345641472.0,288.3,533.0,6.810726,448.421,433.76675,16313133056.0,0.38035,7529689.0,22455500.0,0.64356005,0.00865,23269100.0,208.346,2.4250526,1711843200.0,1743379200.0,1711843200.0,0.561,633611008.0,28.3,,,,9.793,12.6,0.58605504,0.18961596,2.5,1694736000.0,CSL Finance Limited,CSL Finance Limited,1658375100,19800000,505.25,,,,,,none,,633902976.0,27.815,1294712960.0,5049356800.0,1665848960.0,106.341,75.193,0.454,0.392,0.96753,0.77721,0.78528,CSLFINANCE.NS,529.0,533.0,529.0,533.0,530.0,505.25,528.0,2.0,Yes,530.0,528.0,-2.0,528.0,-2.0,449.33,430.2830003356934
,,,,,86400,2.0,550.4,557.0,546.0,564.6,550.4,557.0,546.0,564.6,6.0,0.1475,0.906,20.324366,26.509617,2730945.0,2730945.0,3844411.0,5299652.0,5299652.0,551.45,551.55,350194696192.0,365.0,564.6,1.3996389,505.171,479.401,384557416448.0,0.06882,275449631.0,635100992.0,0.49863997,0.36469,635219008.0,218.897,2.5189931,1711843200.0,1743379200.0,1711843200.0,-0.039,17218660352.0,27.13,20.8,10:1,1187308800.0,1.537,9.462,0.2717191,0.18961596,6.0,1720137600.0,APOLLO TYRES,Apollo Tyres Limited,1009856700,19800000,551.4,330.0,140.0,266.38,276.5,2.1,buy,24.0,14053170176.0,22.127,40642551808.0,49051021312.0,250203602944.0,35.283,393.959,-0.039,0.017,0.43619,0.16244,0.108459994,APOLLOTYRE.NS,558.5,564.6,558.5,564.5999755859375,557.0,551.4000244140625,556.0,2.5,Yes,558.5,556.0,-2.5,559.5999755859375,1.0999755859375,501.62605834960937,467.71420455932616
1.0,10.0,7.0,7.0,10.0,86400,2.0,444.85,448.9,441.1,449.0,444.85,448.9,441.1,449.0,,,0.251,19.797056,21.035545,10202059.0,10202059.0,33414498.0,26433601.0,26433601.0,443.55,443.6,1196122439680.0,157.35,449.0,4.182159,368.264,274.348,1402864402432.0,0.21104999,1317909636.0,2693969920.0,0.51068,0.25191,2694880000.0,100.387,4.421389,1711843200.0,1743379200.0,1711843200.0,0.324,60361998336.0,22.42,21.1,,,4.905,9.547,1.5863373,0.18961596,11.0,1652400000.0,INDUS TOWERS LIMITED,Indus Towers Limited,1356666300,19800000,443.85,400.0,180.0,258.44,250.0,2.6,hold,25.0,631000000.0,0.234,146939002880.0,205310001152.0,286005985280.0,75.932,106.135,0.326,0.065,0.53388,0.51376,0.35285,INDUSTOWER.NS,447.3500061035156,449.0,447.3500061035156,449.0,448.8999938964844,443.8500061035156,446.3500061035156,2.54998779296875,Yes,448.8999938964844,446.3500061035156,-2.54998779296875,446.3500061035156,-2.54998779296875,369.0089996337891,268.3517493438721
,,,,,86400,2.0,170.22,175.31,171.55,180.96,170.22,175.31,171.55,180.96,,,0.987,,12.069204,16561714.0,16561714.0,11559762.0,14169621.0,14169621.0,174.7,174.84,227380953088.0,46.5,180.96,13.043583,151.44405,124.33582,310062350336.0,-0.02319,861792414.0,1303789952.0,0.59238,0.14345,326339008.0,10.577,16.488607,1711843200.0,1743379200.0,1711843200.0,,-382900000.0,-0.37,14.45,4:1,1716508800.0,17.787,115.424,2.21853,0.18961596,,,INOX WIND LTD,Inox Wind Limited,1428551100,19800000,174.4,165.0,130.0,150.0,155.0,,none,3.0,539200000.0,0.336,2686299904.0,32484700160.0,17432399872.0,148.219,16.82,,1.735,0.30157,0.1541,0.13721,INOXWIND.NS,177.0,180.96,177.0,180.9600067138672,175.30999755859375,174.39999389648438,174.30999755859375,2.69000244140625,No,177.0,174.39999389648438,-2.600006103515625,175.9600067138672,-1.0399932861328125,151.74599853515625,119.28787439346314
,,,,,86400,2.0,424.55,426.0,426.0,452.2,424.55,426.0,426.0,452.2,7.0,0.248,1.51,13.684537,,532350.0,532350.0,310496.0,402950.0,402950.0,441.4,441.85,26761181184.0,284.2,452.2,1.1355169,389.046,344.4405,24611989504.0,0.08281,16277667.0,60493600.0,0.71541,0.021659998,60600500.0,182.278,2.422673,1711843200.0,1743379200.0,1711843200.0,0.2,1951500032.0,32.27,,3:2,1506988800.0,1.044,9.2,0.47720945,0.18961596,4.0,1724284800.0,PANAMA PETROCHEM L,Panama Petrochem Limited,1317354300,19800000,441.6,,,,,,none,,1331699968.0,22.013,2675300096.0,260100000.0,23567400960.0,2.359,389.59,0.2,0.452,0.16584998,0.113520004,0.10475001,PANAMAPET.NS,444.25,452.2,444.25,452.20001220703125,426.0,441.6000061035156,438.8075,5.4424999999999955,No,444.25,441.6000061035156,-2.649993896484375,447.20001220703125,2.95001220703125,388.5690008544922,342.7251612854004
,,,,,86400,2.0,247.49,262.0,255.0,272.35,247.49,262.0,255.0,272.35,0.5,0.105900005,0.61,53.93446,,514605.0,514605.0,73179.0,114538.0,114538.0,255.11,255.09,23480348672.0,142.0,272.35,5.753487,216.8124,206.5596,23637764096.0,0.122559994,20893107.0,92040096.0,0.77655,2.0000001e-05,92471504.0,41.033,6.2171907,1711843200.0,1743379200.0,1719705600.0,0.357,500160000.0,4.73,,10:1,1696896000.0,5.792,39.649,0.6993271,0.18961596,0.5,1720742400.0,THEMIS MEDICARE LT,Themis Medicare Limited,1175485500,19800000,255.11,,,,,,none,,99250000.0,1.078,596174272.0,958017024.0,4081063936.0,25.367,44.313,0.358,0.273,0.62982,0.14608,0.21765,THEMISMED.NS,259.8999938964844,272.35,259.8999938964844,272.3500061035156,262.0,255.11000061035156,258.8999938964844,3.100006103515625,Yes,262.0,258.8999938964844,-3.100006103515625,267.3500061035156,5.350006103515625,217.4755780029297,205.67818893432616
,,,,,86400,2.0,537.25,561.4,540.7,565.0,537.25,561.4,540.7,565.0,0.73,0.0616,0.563,68.773125,,3755583.0,3755583.0,1938064.0,2308487.0,2308487.0,557.45,557.55,190689705984.0,181.3,565.0,11.634752,442.939,344.65125,187185856512.0,0.18687001,111582885.0,341891008.0,0.66440004,0.12376001,342024000.0,106.945,5.2152977,1711843200.0,1743379200.0,1719705600.0,0.797,3062761984.0,8.11,,5:1,1191801600.0,11.421,49.736,1.6642697,0.18961596,0.73,1720742400.0,ANANT RAJ LTD,Anant Raj Limited,1159328700,19800000,557.75,,,,,,none,,3050124032.0,8.921,3763622656.0,6273383936.0,16389665792.0,17.026,49.375,0.705,0.492,0.27196,0.22963,0.20662001,ANANTRAJ.NS,551.2005177055221,565.0,551.2005177055221,565.0,561.4000244140625,557.75,550.2005177055221,11.199506708540412,No,561.4000244140625,557.75,-3.6500244140625,560.0,-1.4000244140625,442.98632080078124,337.6759199523926
,,,,,86400,2.0,365.6,383.85,368.55,383.85,365.6,383.85,368.55,383.85,0.75,0.20889999,0.749,103.966484,,2551523.0,2551523.0,1023718.0,907624.0,907624.0,372.2,372.15,113134657536.0,172.0,383.85,9.423314,330.121,274.792,96218939392.0,0.07219,62050701.0,303755008.0,0.71436995,0.06593,303961984.0,58.068,6.4097266,1711843200.0,1743379200.0,1711843200.0,,866649984.0,3.58,,10:1,1287705600.0,8.014,71.313,0.99563324,0.18961596,0.75,1695254400.0,GENUS POWER INFRA,Genus Power Infrastructures Limited,1120794300,19800000,372.2,,,,,,none,,8565096960.0,31.661,1349250944.0,5879489024.0,12005824512.0,37.428,50.01,,1.076,0.40242,0.11238,0.11509,GENUSPOWER.NS,381.0,383.85,381.0,383.8500061035156,383.8500061035156,372.20001220703125,380.0,3.850006103515625,Yes,383.8500061035156,380.0,-3.850006103515625,380.0,-3.850006103515625,330.20599975585935,274.33924949645996
,,,,,86400,2.0,147.86,150.8,140.46,152.59,147.86,150.8,140.46,152.59,,,1.592,,7.258915,731028.0,731028.0,405142.0,455986.0,455986.0,,140.46,30711439360.0,60.75,152.59,262.65033,110.445,100.29525,29852801024.0,,58934422.0,218074000.0,0.71765,0.04147,218648992.0,12.383,11.342971,1711843200.0,1743379200.0,1711843200.0,,-1050763008.0,-4.82,19.35,10:5,1174608000.0,255.307,-23.231,1.321193,0.18961596,1.381944,1550102400.0,SUVEN LIFE SCIENCE,Suven Life Sciences Limited,1066967100,19800000,140.46,,,,,1.0,strong_buy,,2398674944.0,10.999,-1285037952.0,7097000.0,116929000.0,0.263,0.536,,-0.106,0.9295,,-13.24078,SUVEN.NS,147.86000061035156,152.59,147.86000061035156,152.58999633789062,150.8000030517578,140.4600067138672,146.86000061035156,3.94000244140625,Yes,150.8000030517578,146.86000061035156,-3.94000244140625,147.58999633789062,-3.2100067138671875,110.54940002441407,99.19110000610351
,,,,,86400,2.0,310.4,317.0,307.0,317.7,310.4,317.0,307.0,317.7,2.0,,,34.909603,,617886.0,617886.0,186565.0,381037.0,381037.0,308.65,308.9,15620079616.0,227.65,317.7,4.711718,272.017,273.0905,14220758016.0,0.11983,17089629.0,50477200.0,0.69606,0.1393,50558600.0,47.813,6.4616323,1711843200.0,1743379200.0,1711843200.0,0.27,397248000.0,8.85,,,,4.29,20.197,0.18202591,0.18961596,2.0,1723161600.0,R K SWAMY LTD,,1710215100,19800000,308.95,,,,,,none,,1775101056.0,35.166,704091008.0,327673984.0,3315155968.0,13.577,73.939,0.259,0.43,0.34373,0.21239,0.29977,RKSWAMY.NS,313.8999938964844,317.7,313.8999938964844,317.70001220703125,317.0,308.95001220703125,312.8999938964844,4.100006103515625,Yes,317.0,312.8999938964844,-4.100006103515625,312.8999938964844,-4.100006103515625,272.4070004272461,
,,,,,86400,2.0,310.3,310.5,305.05,317.95,310.3,310.5,305.05,317.95,3.0,0.3774,0.598,38.43829,22.004328,1368959.0,1368959.0,1223569.0,2154599.0,2154599.0,305.45,305.65,50869518336.0,209.75,319.75,3.521186,279.503,262.753,48115662848.0,0.09206,90830242.0,166676000.0,0.3046,0.07688,166676000.0,101.928,2.9942706,1711843200.0,1743379200.0,1711843200.0,0.467,1330000000.0,7.94,13.87,,,3.331,25.813,0.40534425,0.18961596,3.0,1721952000.0,NOCIL LTD,NOCIL Limited,1025495100,19800000,305.2,354.0,245.0,284.4,268.0,3.0,hold,5.0,3725799936.0,22.358,1864000000.0,131300000.0,14446699520.0,0.773,86.691,0.461,-0.092,0.41919997,0.12903,0.08906,NOCIL.NS,316.60027010304043,319.75,316.60027010304043,317.95001220703125,310.5,305.20001220703125,312.43426740201005,4.166002701030379,Yes,316.60027010304043,312.43426740201005,-4.166002701030379,312.95001220703125,-3.6502578960091796,276.477893371582,258.0991369628906
6.0,2.0,1.0,1.0,1.0,86400,2.0,1386.2,1390.0,1387.6,1417.0,1386.2,1390.0,1387.6,1417.0,4.5,0.083100006,0.548,25.931734,22.563814,2072631.0,2072631.0,1540799.0,1558967.0,1558967.0,1405.25,1405.55,823537303552.0,805.65,1417.0,2.8396008,1264.771,1108.6782,815459139584.0,0.10941,280833631.0,585939008.0,0.52035,0.30945,585939008.0,509.339,2.7594588,1711843200.0,1743379200.0,1711843200.0,0.795,31729700864.0,54.2,62.29,2:1,1437350400.0,2.812,13.956,0.68586195,0.18961596,1.5,1708387200.0,AUROBINDO PHARMA,Aurobindo Pharma Limited,821677500,19800000,1405.5,1200.0,790.0,953.0,947.5,1.9,buy,28.0,63288799232.0,108.018,58430001152.0,66476298240.0,290018689024.0,22.27,495.038,0.795,0.171,0.56544995,0.20146999,0.17582001,AUROPHARMA.NS,1409.9000244140625,1417.0,1409.9000244140625,1417.0,1390.0,1405.5,1394.801024169922,15.099000244140598,No,1409.9000244140625,1405.5,-4.4000244140625,1412.0,2.0999755859375,1263.4790014648438,1092.9320892333985
,,,,,86400,2.0,541.55,549.85,539.8,565.95,541.55,549.85,539.8,565.95,2.2,0.19489999,0.859,44.801327,54.174175,186292.0,186292.0,387371.0,194523.0,194523.0,540.85,541.2,74990305280.0,353.75,565.95,2.5895739,491.794,420.7775,75786969088.0,0.05776,68440844.0,138460992.0,0.48568,0.20218,138563008.0,98.335,5.503636,1711843200.0,1743379200.0,1711843200.0,0.442,1672700032.0,12.08,9.99,5:1,1268870400.0,2.617,23.465,0.2914034,0.18961596,1.1,1708905600.0,SUPRAJIT ENG LTD,Suprajit Engineering Limited,1108698300,19800000,541.2,350.0,235.0,301.14,314.0,2.6,hold,7.0,6311989760.0,45.566,3229799936.0,7080970240.0,28958550016.0,51.982,209.135,0.439,0.12,0.41356,0.11153,0.08541001,SUPRAJIT.NS,553.7000122070312,565.95,553.7000122070312,565.9500122070312,549.8499755859375,541.2000122070312,548.8499755859375,4.85003662109375,Yes,553.7000122070312,548.8499755859375,-4.85003662109375,560.9500122070312,7.25,490.20300048828125,419.2819180297852
,,,,,86400,2.0,908.8,917.0,885.15,927.7,908.8,917.0,885.15,927.7,1.25,0.13159999,-0.066,93.84696,21.36754,373588.0,373588.0,244840.0,254700.0,254700.0,895.25,895.7,74141310976.0,415.0,927.7,19.870687,843.976,627.70123,71109541888.0,0.20118,23287024.0,82811696.0,0.71167,0.10972,82835104.0,81.183,11.028171,1711843200.0,1743379200.0,1711843200.0,0.326,750640000.0,9.54,41.9,,,19.058,75.025,1.0155244,0.18961596,1.25,1718841600.0,eMudhra Limited,eMudhra Limited,1654055100,19800000,895.3,832.0,832.0,832.0,832.0,2.0,buy,1.0,2492879872.0,30.837,947809984.0,76410000.0,3731190016.0,1.154,48.411,0.252,0.298,0.45174,0.25402,0.27397,EMUDHRA.NS,921.0,927.7,921.0,927.7000122070312,917.0,895.2999877929688,916.0,5.0,Yes,921.0,916.0,-5.0,922.7000122070312,1.70001220703125,843.0323583984375,616.309493560791
3.0,7.0,3.0,5.0,3.0,86400,2.0,396.3,404.0,392.65,408.3,396.3,404.0,392.65,408.3,13.0,0.4161,0.446,19.316511,16.25103,27154912.0,27154912.0,18850108.0,23967133.0,23967133.0,394.2,394.25,3824840081408.0,209.65,408.3,2.0793235,370.743,328.08276,6186115530752.0,0.116409995,4548477459.0,9696669696.0,0.52676,0.40570998,9701560320.0,165.692,2.3794148,1711843200.0,1743379200.0,1719705600.0,0.123,214127902720.0,20.41,24.26,6:5,1552953600.0,3.363,11.824,0.814976,0.18961596,3.25,1707177600.0,NTPC LTD,NTPC Limited,1099626300,19800000,394.25,495.0,258.0,403.0,414.0,1.9,buy,23.0,68973395968.0,7.119,523175460864.0,2371309797376.0,1839463661568.0,143.609,189.673,0.123,0.126,0.41534,0.28441998,0.20222999,NTPC.NS,399.5,408.3,399.5,408.29998779296875,404.0,394.25,398.5,5.5,Yes,404.0,398.5,-5.5,403.29998779296875,-0.70001220703125,370.8789996337891,320.4210950469971
,,,,,86400,2.0,558.8,563.0,550.25,576.5,558.8,563.0,550.25,576.5,,,,31.677021,,745577.0,745577.0,207428.0,210909.0,210909.0,556.55,561.2,28131905536.0,260.0,576.5,2.0382159,466.668,370.4825,27039195136.0,0.05924,728119.0,50146000.0,0.85660005,0.00113,50169600.0,185.624,3.0222387,1711843200.0,1743379200.0,1711843200.0,-0.072,817620992.0,17.71,,,,1.959,17.562,1.0788691,0.18961596,,,Abans Holdings Limited,Abans Holdings Limited,1671767100,19800000,561.0,,,,,,none,,11094093824.0,221.236,1539655040.0,9293558784.0,13802220544.0,91.775,275.241,-0.097,-0.559,0.16832,0.111549996,0.15435,AHL.NS,567.9000244140625,576.5,567.9000244140625,576.5,563.0,561.0,562.0,5.9000244140625,Yes,567.9000244140625,562.0,-5.9000244140625,571.5,3.5999755859375,466.9730017089844,369.09199951171877
,,,,,86400,2.0,618.9,618.9,596.65,624.95,618.9,618.9,596.65,624.95,8.5,0.5809,0.524,53.49554,,704954.0,704954.0,408319.0,570663.0,570663.0,599.15,599.85,76652257280.0,280.15,626.9,29.159504,472.142,429.819,77985349632.0,0.54638,42701841.0,127832000.0,0.66774005,0.11256,132199000.0,13.977,42.86685,1711843200.0,1743379200.0,1719705600.0,0.607,1436283008.0,11.2,,10:1,1682035200.0,29.667,43.346,1.1411521,0.18961596,2.0,1722470400.0,TIPS INDUSTRIES,Tips Industries Limited,1025495100,19800000,599.15,,,,,,none,,1547926016.0,12.053,1799128704.0,50062000.0,2628722944.0,2.789,20.481,0.611,0.405,0.95413,0.68441004,0.72814006,TIPSINDLTD.NS,624.9000244140625,626.9,624.9000244140625,626.9000244140625,610.0,618.9000244140625,617.6510241699219,7.249000244140575,No,624.9000244140625,618.9000244140625,-6.0,621.9000244140625,-3.0,468.7069976806641,420.19152328491214
,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MADHUSUDAN.NS,0P0001RM7U,32000",,1695699900,19800000,,,,,,,,,,,,,,,,,,,,,MADHUSUDAN.NS,200.0,0.0,200.0,207.8000030517578,205.0,196.25,199.0,6.0,Yes,205.0,199.0,-6.0,202.8000030517578,-2.1999969482421875,153.99999938964845,128.61299976348877
,,,,,86400,2.0,514.85,518.95,516.1,541.0,514.85,518.95,516.1,541.0,1.5,0.066700004,1.132,35.370495,27.740835,320650.0,320650.0,333145.0,391629.0,391629.0,529.2,529.85,27913449472.0,211.65,541.0,2.0101404,389.21,292.6645,31503321088.0,0.0559,13127243.0,52681800.0,0.75041,0.021,52816400.0,157.409,3.3660717,1711843200.0,1743379200.0,1711843200.0,1.727,776278016.0,14.98,19.1,2:1,1481241600.0,2.269,18.437,0.94797575,0.18961596,1.5,1721347200.0,INDIAN HUME PIPE,The Indian Hume Pipe Company Limited,1025495100,19800000,529.85,283.0,257.0,270.0,270.0,,none,2.0,725315008.0,13.768,1708670976.0,5105426944.0,13886318592.0,61.566,268.243,1.505,-0.11,0.22654,0.123050004,0.17749001,INDIANHUME.NS,536.7067314150172,541.0,536.7067314150172,541.0,518.9500122070312,529.8499755859375,530.339664100867,6.367067314150177,Yes,536.7067314150172,530.339664100867,-6.367067314150177,536.0,-0.7067314150172024,387.6033740234375,290.18434257507323
,,,,,86400,2.0,249.42,265.0,249.55,273.5,249.42,265.0,249.55,273.5,,,0.233,35.85437,,94908.0,94908.0,38429.0,194745.0,194745.0,259.58,261.58,4666338304.0,116.0,273.5,0.8002759,193.8914,174.0531,7284456448.0,0.0223,3982469.0,18048700.0,0.76868,,18050900.0,71.615,3.6097188,1711843200.0,1743379200.0,1711843200.0,-0.161,130033000.0,7.21,,,,1.249,15.01,0.88954544,0.18961596,,,Manomay Tex India Ltd,Manomay Tex India Limited,1674013500,19800000,258.51,,,,,,none,,207187008.0,11.502,485292992.0,2998868992.0,5830912000.0,232.473,322.861,-0.307,0.098,0.35952,0.083229996,0.06183,MANOMAY.NS,257.0,273.5,257.0,273.5,265.0,258.510009765625,256.0,9.0,No,265.0,258.510009765625,-6.489990234375,268.5,3.5,195.020400390625,171.240100440979
